tf_knockdown,gene,baseline_log2,true_knockdown_log2,true_fc,ode_pred_log2,scm_pred_log2,ode_fc,scm_fc,ode_abs_error,scm_abs_error,ode_fc_error,scm_fc_error,scm_wins_abs,scm_wins_fc,ode_fold_error,scm_fold_error,baseline_error
galR,araE,6.540879854637507,6.334007894710788,-0.20687195992671903,5.90132018361524,6.5264286530643325,-0.6395596710222673,-0.014451201573174366,0.43268771109554827,0.19242075835354466,0.43268771109554827,0.19242075835354466,True,True,1.3497457845923102,1.1426794578249615,0.20687195992671903
galR,araJ,7.4722545321333955,7.47455608440515,0.002301552271754659,5.474027633030379,7.428927115276051,-1.9982268991030168,-0.04332741685734476,2.0005284513747714,0.04562896912909942,2.0005284513747714,0.04562896912909942,True,True,4.00146544669815,1.0321330583971817,0.002301552271754659
galR,argG,7.726480698731776,7.674835107869207,-0.05164559086256926,5.393044639162885,7.673803219208341,-2.333436059568891,-0.05267747952343527,2.2817904687063217,0.0010318886608660094,2.2817904687063217,0.0010318886608660094,True,True,4.862810826126135,1.0007155065687203,0.05164559086256926
galR,cyaA,9.232055200966531,8.95834266229762,-0.2737125386689119,4.032380299854494,9.158810967917567,-5.199674901112037,-0.07324423304896399,4.9259623624431255,0.20046830561994788,4.9259623624431255,0.20046830561994788,True,True,30.3992191756823,1.149071288429748,0.2737125386689119
galR,fis,8.930418760720483,9.015800336682444,0.08538157596196072,6.738132948902539,8.958063351506869,-2.1922858118179445,0.027644590786385592,2.277667387779905,0.05773698517557513,2.277667387779905,0.05773698517557513,True,True,4.848933229583091,1.0408318284340923,0.08538157596196072
galR,Fis,8.930418760720483,9.015800336682444,0.08538157596196072,6.334539038953002,8.958123636704773,-2.5958797217674814,0.0277048759842895,2.681261297729442,0.05767669997767122,2.681261297729442,0.05767669997767122,True,True,6.414164249215409,1.0407883366080182,0.08538157596196072
galR,galE,7.125582296914285,9.430934791309848,2.3053524943955637,6.290289906755103,7.599355321096638,-0.8352923901591822,0.47377302418235345,3.140644884554746,1.8315794702132102,3.140644884554746,1.8315794702132102,True,True,8.819182219735023,3.5592652949773815,2.3053524943955637
galR,galT,7.125582296914285,9.430934791309848,2.3053524943955637,6.1794327057578275,7.625408989086743,-0.9461495911564572,0.49982669217245856,3.251502085552021,1.805525802223105,3.251502085552021,1.805525802223105,True,True,9.523567377940767,3.495565339437923,2.3053524943955637
galR,galK,7.125582296914285,9.430934791309848,2.3053524943955637,5.450358993299215,7.476679041886863,-1.6752233036150699,0.3510967449725779,3.9805757980106335,1.9542557494229857,3.9805757980106335,1.9542557494229857,True,True,15.786022417872603,3.875159653289979,2.3053524943955637
galR,galM,7.125582296914285,9.430934791309848,2.3053524943955637,6.175963792604088,7.628473668564926,-0.9496185043101972,0.5028913716506409,3.254970998705761,1.8024611227449228,3.254970998705761,1.8024611227449228,True,True,9.54649403712341,3.4881476824402085,2.3053524943955637
galR,lacZ,7.109718441381575,6.9797675749327945,-0.1299508664487803,6.652258290947214,7.036155516780802,-0.45746015043436117,-0.07356292460077274,0.3275092839855809,0.05638794184800755,0.3275092839855809,0.05638794184800755,True,True,1.254845097654114,1.0398590165032924,0.1299508664487803
galR,lacY,7.109718441381575,6.9797675749327945,-0.1299508664487803,6.00803510114122,7.036246700102151,-1.1016833402403545,-0.07347174127942413,0.9717324737915742,0.05647912516935616,0.9717324737915742,0.05647912516935616,True,True,1.9611943001182595,1.039924741270233,0.1299508664487803
galR,lacA,7.109718441381575,6.9797675749327945,-0.1299508664487803,5.568676491304303,7.036314679744711,-1.5410419500772718,-0.07340376163686368,1.4110910836284916,0.056547104811916604,1.4110910836284916,0.056547104811916604,True,True,2.659382109451694,1.0399737435720113,0.1299508664487803
galR,malE,6.70769940374348,6.174615451454258,-0.5330839522892221,6.261534212073029,6.511055733955752,-0.44616519167045166,-0.1966436697877283,0.08691876061877046,0.3364402825014938,0.08691876061877046,0.3364402825014938,False,False,1.062099377094792,1.2626373056985325,0.5330839522892221
galR,malF,6.70769940374348,6.174615451454258,-0.5330839522892221,6.850754713971027,6.512333744358219,0.14305531022754714,-0.19536565938526085,0.6761392625167693,0.33771829290396127,0.6761392625167693,0.33771829290396127,True,True,1.5978580657678705,1.263756307641398,0.5330839522892221
galR,malG,6.70769940374348,6.174615451454258,-0.5330839522892221,6.080879337236834,6.511158838430297,-0.6268200665066459,-0.19654056531318354,0.09373611421742378,0.3365433869760386,0.09373611421742378,0.3365433869760386,False,False,1.067130129616169,1.2627275452878097,0.5330839522892221
galR,malK,6.293437550140078,6.717290676223028,0.42385312608294967,6.297337591940027,6.315458263340552,0.003900041799949072,0.022020713200473274,0.4199530842830006,0.4018324128824764,0.4199530842830006,0.4018324128824764,True,True,1.337884046762492,1.3211849245500442,0.42385312608294967
galR,aroA,9.662368295125075,9.723165821995662,0.06079752687058715,5.800889368639583,9.696963315036097,-3.8614789264854927,0.03459501991102165,3.92227645335608,0.026202506959565497,3.92227645335608,0.026202506959565497,True,True,15.16082601216439,1.018328129528037,0.06079752687058715
galR,zraS,6.535493925579182,6.40226351281849,-0.13323041276069159,5.297619084850497,6.3239192913483935,-1.2378748407286846,-0.21157463423078848,1.104644427967993,0.0783442214700969,1.104644427967993,0.0783442214700969,True,True,2.150458705475313,1.0558055987298596,0.13323041276069159
ihfB,aldA,8.297760594919492,8.821639536498171,0.5238789415786798,4.234464046980889,8.445765779764477,-4.063296547938602,0.14800518484498504,4.587175489517282,0.3758737567336947,4.587175489517282,0.3758737567336947,True,True,24.036842496296387,1.2976252130637658,0.5238789415786798
ihfB,ampD,7.320250919754514,7.509157701341215,0.18890678158670138,4.507094509000224,7.288962586942774,-2.8131564107542903,-0.03128833281173993,3.0020631923409917,0.2201951143984413,3.0020631923409917,0.2201951143984413,True,True,8.011448952231765,1.1648911191796183,0.18890678158670138
ihfB,ampE,7.320250919754514,7.509157701341215,0.18890678158670138,5.412903195798818,7.289329036449403,-1.907347723955696,-0.03092188330511103,2.0962545055423973,0.2198286648918124,2.0962545055423973,0.2198286648918124,True,True,4.275978222772278,1.164595270400293,0.18890678158670138
ihfB,ansB,6.34688279567961,5.724924858302286,-0.6219579373773243,6.198630885389682,6.078705725727998,-0.148251910289928,-0.26817706995161217,0.4737060270873963,0.35378086742571213,0.4737060270873963,0.35378086742571213,True,True,1.3886721420779393,1.2779052459943019,0.6219579373773243
ihfB,araB,6.269399985473476,5.697215095478053,-0.5721848899954232,6.174320407735644,6.003586740865067,-0.09507957773783193,-0.2658132446084087,0.47710531225759123,0.30637164538701445,0.47710531225759123,0.30637164538701445,True,True,1.3919479960035748,1.236593772573747,0.5721848899954232
ihfB,araA,6.269399985473476,5.697215095478053,-0.5721848899954232,6.724721312186137,6.002526352256112,0.455321326712661,-0.26687363321736424,1.0275062167080842,0.3053112567780589,1.0275062167080842,0.3053112567780589,True,True,2.0384975412481015,1.235685203447213,0.5721848899954232
ihfB,araD,6.269399985473476,5.697215095478053,-0.5721848899954232,6.170065875927921,6.003627970829561,-0.09933410954555466,-0.26577201464391553,0.4728507804498685,0.30641287535150763,0.4728507804498685,0.30641287535150763,True,True,1.3878491648114697,1.2366291129918043,0.5721848899954232
ihfB,araC,7.70078852832796,7.618968099600799,-0.08182042872716089,5.960040845412725,7.671380660677965,-1.7407476829152353,-0.029407867649995367,1.6589272541880744,0.05241256107716552,1.6589272541880744,0.05241256107716552,True,True,3.157816314464899,1.0369976042104398,0.08182042872716089
ihfB,araJ,7.336603265637111,7.780977557353857,0.4443742917167466,5.474027633030332,7.428927115276051,-1.862575632606779,0.09232384963894003,2.3069499243235256,0.35205044207780656,2.3069499243235256,0.35205044207780656,True,True,4.948358155176849,1.2763733948924996,0.4443742917167466
ihfB,argG,7.866191064367256,7.3592445709729,-0.5069464933943557,5.393044639162834,7.673803219208341,-2.4731464252044217,-0.19238784515891538,1.966199931810066,0.31455864823544033,1.966199931810066,0.31455864823544033,True,True,3.9073755709174205,1.2436311413062209,0.5069464933943557
ihfB,crp,9.263316694994296,9.46040270621735,0.19708601122305325,4.729847462492404,9.343328505651737,-4.533469232501893,0.08001181065744056,4.730555243724946,0.11707420056561268,4.730555243724946,0.11707420056561268,True,True,26.548441082419053,1.08453318702502,0.19708601122305325
ihfB,galE,7.9817845779559855,7.496866862013904,-0.4849177159420819,6.29341101496961,7.756072349861526,-1.6883735629863752,-0.22571222809445946,1.2034558470442933,0.25920548784762243,1.2034558470442933,0.25920548784762243,True,True,2.302906514994606,1.1968194180570124,0.4849177159420819
ihfB,galT,7.9817845779559855,7.496866862013904,-0.4849177159420819,6.180860714439719,7.756629486881971,-1.8009238635162665,-0.2251550910740141,1.3160061475741847,0.2597626248680678,1.3160061475741847,0.2597626248680678,True,True,2.4897590800376808,1.1972816925866423,0.4849177159420819
ihfB,galK,7.9817845779559855,7.496866862013904,-0.4849177159420819,5.452105361119115,7.756667090638524,-2.529679216836871,-0.22511748731746106,2.044761500894789,0.2598002286246208,2.044761500894789,0.2598002286246208,True,True,4.126050562845878,1.197312900066237,0.4849177159420819
ihfB,galM,7.9817845779559855,7.496866862013904,-0.4849177159420819,6.176607778777592,7.756620433605406,-1.8051767991783931,-0.22516414435057985,1.3202590832363112,0.25975357159150203,1.3202590832363112,0.25975357159150203,True,True,2.497109495491772,1.1972741793645314,0.4849177159420819
ihfB,lacZ,6.959896884475815,7.318198194360804,0.35830130988498876,6.652258290947166,7.036155516780802,-0.3076385935286492,0.0762586323049872,0.665939903413638,0.28204267758000157,0.665939903413638,0.28204267758000157,True,True,1.5866015938797404,1.215915251666685,0.35830130988498876
ihfB,lacY,6.959896884475815,7.318198194360804,0.35830130988498876,6.008035101141173,7.036246700102151,-0.9518617833346417,0.0763498156263358,1.3101630932196304,0.28195149425865296,1.3101630932196304,0.28195149425865296,True,True,2.4796957076953756,1.2158384040416945,0.35830130988498876
ihfB,lacA,6.959896884475815,7.318198194360804,0.35830130988498876,5.568676491304254,7.036314679744711,-1.3912203931715608,0.07641779526889625,1.7495217030565495,0.2818835146160925,1.7495217030565495,0.2818835146160925,True,True,3.3624707156917615,1.2157811152103593,0.35830130988498876
ihfB,malE,6.949084751472226,5.629352176663498,-1.3197325748087279,6.261534212072981,6.511055733955752,-0.6875505393992452,-0.43802901751647383,0.6321820354094827,0.881703557292254,0.6321820354094827,0.881703557292254,False,False,1.549907412761441,1.8425497292770705,1.3197325748087279
ihfB,malF,6.949084751472226,5.629352176663498,-1.3197325748087279,6.85075471397098,6.512333744358219,-0.09833003750124547,-0.4367510071140064,1.2214025373074824,0.8829815676947215,1.2214025373074824,0.8829815676947215,True,True,2.3317329000309286,1.844182673842847,1.3197325748087279
ihfB,malG,6.949084751472226,5.629352176663498,-1.3197325748087279,6.080879337236786,6.511158838430297,-0.8682054142354394,-0.43792591304192907,0.45152716057328846,0.8818066617667988,0.45152716057328846,0.8818066617667988,False,False,1.3674870402415014,1.8426814147025226,1.3197325748087279
ihfB,aroA,9.734678465589152,9.55982500318081,-0.17485346240834154,5.800889368639532,9.696963315036097,-3.93378909694962,-0.037715150553054855,3.7589356345412783,0.1371383118552867,3.7589356345412783,0.1371383118552867,True,True,13.537933540796843,1.0997215750879163,0.17485346240834154
ihfB,zraS,6.51253313369861,6.454129447061767,-0.0584036866368427,5.297619084850448,6.3239192913483935,-1.2149140488481622,-0.1886138423502164,1.1565103622113195,0.1302101557133737,1.1565103622113195,0.1302101557133737,True,True,2.229175746752244,1.094453117365742,0.0584036866368427
ihfA,ampD,7.318273098081171,7.513625385617441,0.1953522875362701,4.507094509000225,7.288962586942774,-2.8111785890809466,-0.02931051113839711,3.0065308766172167,0.2246627986746672,3.0065308766172167,0.2246627986746672,True,True,8.036296963338403,1.1685041020045717,0.1953522875362701
ihfA,ampE,7.318273098081171,7.513625385617441,0.1953522875362701,5.412903195798818,7.289329036449403,-1.9053699022823531,-0.028944061631768214,2.1007221898186232,0.2242963491680383,2.1007221898186232,0.2242963491680383,True,True,4.289240437261158,1.1682073356317129,0.1953522875362701
ihfA,ansB,6.0896361980562865,6.306016973331977,0.21638077527569077,6.198630885389682,6.078705725727998,0.10899468733339557,-0.010930472328288587,0.1073860879422952,0.22731124760397936,0.1073860879422952,0.22731124760397936,False,False,1.0772746332992922,1.1706511709841005,0.21638077527569077
ihfA,araB,5.849353170893918,6.646055212900813,0.7967020420068947,6.174320407735644,6.003586740865067,0.3249672368417258,0.154233569971149,0.47173480516516886,0.6424684720357456,0.47173480516516886,0.6424684720357456,False,False,1.3867760298455252,1.56099776536288,0.7967020420068947
ihfA,araA,5.849353170893918,6.646055212900813,0.7967020420068947,6.724721312186137,6.002526352256112,0.8753681412922187,0.1531731813621935,0.07866609928532409,0.6435288606447012,0.07866609928532409,0.6435288606447012,False,False,1.0560411844241924,1.5621455288646526,0.7967020420068947
ihfA,araD,5.849353170893918,6.646055212900813,0.7967020420068947,6.170065875927921,6.003627970829561,0.32071270503400306,0.1542747999356422,0.4759893369728916,0.6424272420712525,0.4759893369728916,0.6424272420712525,False,False,1.3908716916737085,1.560953155129274,0.7967020420068947
ihfA,araC,7.813416221392927,7.364554377597492,-0.44886184379543526,5.960040845412725,7.671380660677965,-1.8533753759802023,-0.14203556071496237,1.404513532184767,0.3068262830804729,1.404513532184767,0.3068262830804729,True,True,2.64728502219426,1.2369835228102783,0.44886184379543526
ihfA,araE,6.5546330888034445,6.302940832973842,-0.2516922558296022,5.901320183615191,6.5264286530643325,-0.6533129051882538,-0.02820443573911202,0.4016206493586516,0.22348782009049017,0.4016206493586516,0.22348782009049017,True,True,1.3209910109127903,1.1675528210247166,0.2516922558296022
ihfA,argG,7.8772495773841005,7.334264591539117,-0.5429849858449831,5.393044639162835,7.673803219208341,-2.484204938221265,-0.20344635817575973,1.941219952376282,0.3395386276692234,1.941219952376282,0.3395386276692234,True,True,3.8403024896223448,1.2653518710839733,0.5429849858449831
ihfA,crp,9.30339216324764,9.369876577501593,0.0664844142539529,4.729847462492403,9.343328505651737,-4.573544700755237,0.03993634240409705,4.64002911500919,0.02654807184985586,4.64002911500919,0.02654807184985586,True,True,24.933769732129768,1.0185720761601376,0.0664844142539529
ihfA,fis,9.153018355947912,8.512972035781594,-0.6400463201663182,6.73813294890249,8.958063351506869,-2.414885407045422,-0.1949550044410433,1.774839086879104,0.44509131572527494,1.774839086879104,0.44509131572527494,True,True,3.4219984038010707,1.361400283926775,0.6400463201663182
ihfA,Fis,9.153018355947912,8.512972035781594,-0.6400463201663182,6.334539038952954,8.958123636704773,-2.8184793169949582,-0.1948947192431394,2.17843299682864,0.44515160092317885,2.17843299682864,0.44515160092317885,True,True,4.526616223259522,1.361457173288697,0.6400463201663182
ihfA,lacZ,7.170453053707159,6.84257468430627,-0.32787836940088866,6.652258290947165,7.036155516780802,-0.5181947627599941,-0.13429753692635682,0.19031639335910544,0.19358083247453184,0.19031639335910544,0.19358083247453184,False,False,1.1410139209595527,1.143598658299704,0.32787836940088866
ihfA,lacY,7.170453053707159,6.84257468430627,-0.32787836940088866,6.008035101141172,7.036246700102151,-1.1624179525659866,-0.1342063536050082,0.8345395831650979,0.19367201579588045,0.8345395831650979,0.19367201579588045,True,True,1.7832878355462756,1.1436709399783715,0.32787836940088866
ihfA,lacA,7.170453053707159,6.84257468430627,-0.32787836940088866,5.568676491304254,7.036314679744711,-1.6017765624029048,-0.13413837396244777,1.2738981930020161,0.1937399954384409,1.2738981930020161,0.1937399954384409,True,True,2.4181407041457517,1.1437248309055816,0.32787836940088866
ihfA,malE,6.377822181505683,6.919772256408251,0.5419500749025685,6.261534212072981,6.511055733955752,-0.11628796943270192,0.1332335524500694,0.6582380443352704,0.4087165224524991,0.6582380443352704,0.4087165224524991,True,True,1.578154055263663,1.3275042892288025,0.5419500749025685
ihfA,malF,6.377822181505683,6.919772256408251,0.5419500749025685,6.85075471397098,6.512333744358219,0.47293253246529776,0.13451156285253685,0.06901754243727076,0.4074385120500317,0.06901754243727076,0.4074385120500317,False,False,1.0490020828287134,1.3263288411856733,0.5419500749025685
ihfA,malG,6.377822181505683,6.919772256408251,0.5419500749025685,6.080879337236786,6.511158838430297,-0.29694284426889617,0.13333665692461416,0.8388929191714647,0.40861341797795436,0.8388929191714647,0.40861341797795436,True,True,1.7886770380659054,1.327409420432861,0.5419500749025685
ihfA,aroA,9.71750059866681,9.598627938239328,-0.11887266042748124,5.800889368639532,9.696963315036097,-3.9166112300272777,-0.02053728363071272,3.7977385695997965,0.09833537679676851,3.7977385695997965,0.09833537679676851,True,True,13.906992650505469,1.070537532525374,0.11887266042748124
ihfA,zraS,6.330885631696644,6.864451418677273,0.5335657869806294,5.297619084850448,6.3239192913483935,-1.0332665468461961,-0.006966340348250277,1.5668323338268255,0.5405321273288797,1.5668323338268255,0.5405321273288797,True,True,2.962535278077682,1.4545089031773264,0.5335657869806294
